date,close,volume
,AAPL,AAPL
2015-04-10,28.261764526367188,160752000
2015-04-13,28.206180572509766,145460400
2015-04-14,28.083881378173828,102098400
2015-04-15,28.190622329711914,115881600
2015-04-16,28.054977416992188,113476000
2015-04-17,27.739229202270508,207828000
2015-04-20,28.372949600219727,188217200
2015-04-21,28.219520568847656,129740400
2015-04-22,28.599754333496094,150618000
2015-04-23,28.83323097229004,183083600
2015-04-24,28.968873977661133,178103600
2015-04-27,29.495859146118164,387816800
2015-04-28,29.0311279296875,475696000
2015-04-29,28.604202270507812,253544400
2015-04-30,27.828168869018555,332781600
2015-05-01,28.673133850097656,234050400
2015-05-04,28.617542266845703,203953200
2015-05-05,27.972702026367188,197085600
2015-05-06,27.797039031982422,288564000
2015-05-07,27.968975067138672,175763600
2015-05-08,28.495933532714844,222201600
2015-05-11,28.20566177368164,168143200
2015-05-12,28.10517692565918,192640000
2015-05-13,28.13644027709961,138776800
2015-05-14,28.79290771484375,180814000
2015-05-15,28.75271224975586,152832000
2015-05-18,29.069778442382812,203531600
2015-05-19,29.042985916137695,178532800
2015-05-20,29.040746688842773,145819600
2015-05-21,29.33772087097168,158921600
2015-05-22,29.594497680664062,182384000
2015-05-26,28.942508697509766,282790400
2015-05-27,29.48285484313965,183332800
2015-05-28,29.424814224243164,122933200
2015-05-29,29.089874267578125,203538000
2015-06-01,29.147926330566406,128451200
2015-06-02,29.018428802490234,134670400
2015-06-03,29.054147720336914,123934000
2015-06-04,28.884450912475586,153800400
2015-06-05,28.725914001464844,142507200
2015-06-08,28.536117553710938,210699200
2015-06-09,28.451271057128906,224301600
2015-06-10,28.777273178100586,156349200
2015-06-11,28.71251678466797,141563600
2015-06-12,28.395458221435547,147544800
2015-06-15,28.339630126953125,175955600
2015-06-16,28.491466522216797,125976400
2015-06-17,28.424489974975586,131672400
2015-06-18,28.55398178100586,141628800
2015-06-19,28.268178939819336,218867600
2015-06-22,28.49370002746582,136157200
2015-06-23,28.36418914794922,121075600
2015-06-24,28.605342864990234,221123600
2015-06-25,28.46914291381836,127752400
2015-06-26,28.301668167114258,176267200
2015-06-29,27.805973052978516,196645600
2015-06-30,28.006935119628906,177482800
2015-07-01,28.268178939819336,120955200
2015-07-02,28.232450485229492,108844000
2015-07-06,28.13421058654785,112241600
2015-07-07,28.064985275268555,187787200
2015-07-08,27.368328094482422,243046400
2015-07-09,26.81011390686035,314380000
2015-07-10,27.52686882019043,245418000
2015-07-13,28.058292388916016,165762000
2015-07-14,28.047119140625,127072400
2015-07-15,28.317304611206055,134596800
2015-07-16,28.694656372070312,144889600
2015-07-17,28.942508697509766,184658800
2015-07-20,29.48956298828125,235600800
2015-07-21,29.194808959960938,307025600
2015-07-22,27.960044860839844,461802400
2015-07-23,27.9466495513916,203998000
2015-07-24,27.799278259277344,168649200
2015-07-27,27.41299057006836,177822000
2015-07-28,27.549198150634766,134472400
2015-07-29,27.462116241455078,148046800
2015-07-30,27.323667526245117,134513200
2015-07-31,27.084754943847656,171540000
2015-08-03,26.446151733398438,279904000
2015-08-04,25.59766387939453,496554400
2015-08-05,25.767364501953125,397250400
2015-08-06,25.82343292236328,211612000
2015-08-07,25.910907745361328,154681600
2015-08-10,26.852964401245117,219806400
2015-08-11,25.455589294433594,388331200
2015-08-12,25.848106384277344,404870000
2015-08-13,25.827922821044922,194143200
2015-08-14,26.009599685668945,171718000
2015-08-17,26.278762817382812,163538800
2015-08-18,26.130718231201172,138242800
2015-08-19,25.796520233154297,193146000
2015-08-20,25.267173767089844,274006400
2015-08-21,23.72176742553711,513102000
2015-08-24,23.129613876342773,648825200
2015-08-25,23.268680572509766,414406400
2015-08-26,24.603256225585938,387098400
2015-08-27,25.327739715576172,338464400
2015-08-28,25.41072654724121,212657600
2015-08-31,25.291847229003906,224917200
2015-09-01,24.16138458251953,307383600
2015-09-02,25.19764518737793,247555200
2015-09-03,24.755781173706055,212935600
2015-09-04,24.509044647216797,199985200
2015-09-08,25.190916061401367,219374400
2015-09-09,24.706438064575195,340043200
2015-09-10,25.249229431152344,251571200
2015-09-11,25.617084503173828,199662000
2015-09-14,25.86380958557129,233453600
2015-09-15,26.08137321472168,173364800
2015-09-16,26.110536575317383,148694000
2015-09-17,25.552038192749023,256450400
2015-09-18,25.446609497070312,297141200
2015-09-21,25.84137535095215,200888000
2015-09-22,25.435405731201172,201384800
2015-09-23,25.641748428344727,143026800
2015-09-24,25.79427146911621,200878000
2015-09-25,25.72923469543457,224607600
2015-09-28,25.220069885253906,208436000
2015-09-29,24.461946487426758,293461600
2015-09-30,24.740074157714844,265892000
2015-10-01,24.578575134277344,255716400
2015-10-02,24.758018493652344,232079200
2015-10-05,24.847742080688477,208258800
2015-10-06,24.966615676879883,192787200
2015-10-07,24.847742080688477,187062400
2015-10-08,24.56063461303711,247918400
2015-10-09,25.14828872680664,211064400
2015-10-12,25.03166389465332,121868800
2015-10-13,25.07427978515625,132197200
2015-10-14,24.719886779785156,177849600
2015-10-15,25.089977264404297,150694000
2015-10-16,24.906049728393555,156930400
2015-10-19,25.060821533203125,119036800
2015-10-20,25.518383026123047,195871200
2015-10-21,25.51614761352539,167180800
2015-10-22,25.90642547607422,166616400
2015-10-23,26.70940589904785,237467600
2015-10-26,25.85707664489746,265335200
2015-10-27,25.693344116210938,279537600
2015-10-28,26.752029418945312,342205600
2015-10-29,27.034645080566406,204909200
2015-10-30,26.803613662719727,197461200
2015-11-02,27.180437088012695,128813200
2015-11-03,27.492210388183594,182076000
2015-11-04,27.364362716674805,179544400
2015-11-05,27.238222122192383,158210800
2015-11-06,27.269752502441406,132169200
2015-11-09,27.159379959106445,135485600
2015-11-10,26.303388595581055,236511600
2015-11-11,26.15472412109375,180872000
2015-11-12,26.066871643066406,130102400
2015-11-13,25.305503845214844,183249600
2015-11-16,25.7199764251709,152426800
2015-11-17,25.609601974487305,110467600
2015-11-18,26.42052459716797,186698800
2015-11-19,26.756168365478516,173183200
2015-11-20,26.873300552368164,137148400
2015-11-23,26.524152755737305,129930000
2015-11-24,26.778688430786133,171212800
2015-11-25,26.587223052978516,85553200
2015-11-27,26.53766632080078,52185600
2015-11-30,26.64803695678711,156721200
2015-12-01,26.431791305541992,139409600
2015-12-02,26.19301414489746,133546400
2015-12-03,25.94974136352539,166278000
2015-12-04,26.812477111816406,231108000
2015-12-07,26.643529891967773,128336800
2015-12-08,26.63227081298828,137238000
2015-12-09,26.044353485107422,185445600
2015-12-10,26.168241500854492,116850800
2015-12-11,25.49471664428711,187544800
2015-12-14,25.3370361328125,257274800
2015-12-15,24.888774871826172,213292400
2015-12-16,25.080245971679688,224954000
2015-12-17,24.548635482788086,179091200
2015-12-18,23.884130477905273,385813200
2015-12-21,24.176958084106445,190362400
2015-12-22,24.154434204101562,131157600
2015-12-23,24.465286254882812,130629600
2015-12-24,24.334636688232422,54281600
2015-12-28,24.06207847595215,106816800
2015-12-29,24.494579315185547,123724800
2015-12-30,24.174699783325195,100855200
2015-12-31,23.71067237854004,163649200
2016-01-04,23.730939865112305,270597600
2016-01-05,23.136266708374023,223164000
2016-01-06,22.68349838256836,273829600
2016-01-07,21.726144790649414,324377600
2016-01-08,21.841032028198242,283192000
2016-01-11,22.19468879699707,198957600
2016-01-12,22.516809463500977,196616800
2016-01-13,21.93789291381836,249758400
2016-01-14,22.417694091796875,252680400
2016-01-15,21.879323959350586,319335600
2016-01-19,21.773448944091797,212350800
2016-01-20,21.802736282348633,289337600
2016-01-21,21.692367553710938,208646000
2016-01-22,22.845680236816406,263202000
2016-01-25,22.399677276611328,207178000
2016-01-26,22.52356719970703,300308000
2016-01-27,21.04361915588379,533478800
2016-01-28,21.194536209106445,222715200
2016-01-29,21.92662811279297,257666000
2016-02-01,21.72164535522461,163774000
2016-02-02,21.282392501831055,149428800
2016-02-03,21.703624725341797,183857200
2016-02-04,21.87801170349121,185886800
2016-02-05,21.293691635131836,185672400
2016-02-08,21.517913818359375,216085600
2016-02-09,21.513381958007812,177324800
2016-02-10,21.350309371948242,169374400
2016-02-11,21.221223831176758,200298800
2016-02-12,21.286897659301758,161405600
2016-02-16,21.887075424194336,196231600
2016-02-17,22.222267150878906,179452800
2016-02-18,21.801010131835938,156084000
2016-02-19,21.751184463500977,141496800
2016-02-22,21.94142723083496,137123200
2016-02-23,21.4454402923584,127770400
2016-02-24,21.764774322509766,145022800
2016-02-25,21.914249420166016,110330800
2016-02-26,21.948223114013672,115964400
2016-02-29,21.89839744567871,140865200
2016-03-01,22.768083572387695,201628400
2016-03-02,22.817907333374023,132678400
2016-03-03,22.987768173217773,147822800
2016-03-04,23.329753875732422,184220400
2016-03-07,23.071571350097656,143315600
2016-03-08,22.881322860717773,126247600
2016-03-09,22.901702880859375,108806800
2016-03-10,22.91303253173828,134054400
2016-03-11,23.159893035888672,109632800
2016-03-14,23.218774795532227,100304400
2016-03-15,23.685335159301758,160270800
2016-03-16,24.00013542175293,153214000
2016-03-17,23.961631774902344,137682800
2016-03-18,23.98880958557129,176820800
2016-03-21,23.98654556274414,142010800
2016-03-22,24.16999626159668,129777600
2016-03-23,24.036375045776367,102814000
2016-03-24,23.93218994140625,104532000
2016-03-28,23.82347869873047,77645600
2016-03-29,24.387420654296875,124760400
2016-03-30,24.813199996948242,182404400
2016-03-31,24.684104919433594,103553600
2016-04-01,24.910585403442383,103496000
2016-04-04,25.1665096282959,149424800
2016-04-05,24.869827270507812,106314800
2016-04-06,25.130273818969727,105616400
2016-04-07,24.582191467285156,127207600
2016-04-08,24.609371185302734,94326800
2016-04-11,24.690902709960938,117630000
2016-04-12,25.012510299682617,108929200
2016-04-13,25.374866485595703,133029200
2016-04-14,25.388452529907227,101895600
2016-04-15,24.87887954711914,187756000
2016-04-18,24.342117309570312,243286000
2016-04-19,24.213027954101562,129539600
2016-04-20,24.262847900390625,122444000
2016-04-21,24.00013542175293,126210000
2016-04-22,23.934459686279297,134732400
2016-04-25,23.79857063293457,112126400
2016-04-26,23.633237838745117,224064800
2016-04-27,22.15431785583496,458408400
2016-04-28,21.47713851928711,328970800
2016-04-29,21.230276107788086,274126000
2016-05-02,21.207626342773438,192640400
2016-05-03,21.55641746520996,227325200
2016-05-04,21.33219337463379,164102000
2016-05-05,21.245607376098633,143562000
2016-05-06,21.12712287902832,174799600
2016-05-09,21.143077850341797,131745600
2016-05-10,21.2866268157959,134747200
2016-05-11,21.07927131652832,114876400
2016-05-12,20.584814071655273,305258800
2016-05-13,20.62582778930664,177571200
2016-05-16,21.391443252563477,245039200
2016-05-17,21.302566528320312,187667600
2016-05-18,21.546375274658203,168249600
2016-05-19,21.464351654052734,121768400
2016-05-20,21.696773529052734,128104000
2016-05-23,21.97248077392578,152074400
2016-05-24,22.30743408203125,140560800
2016-05-25,22.699352264404297,152675200
2016-05-26,22.879362106323242,225324800
2016-05-27,22.865694046020508,145364800
2016-05-31,22.75403594970703,169228800
2016-06-01,22.435033798217773,116693200
2016-06-02,22.266420364379883,160766400
2016-06-03,22.311988830566406,114019600
2016-06-06,22.473772048950195,93170000
2016-06-07,22.56490707397461,89638000
2016-06-08,22.544408798217773,83392400
2016-06-09,22.706180572509766,106405600
2016-06-10,22.51934242248535,126851600
2016-06-13,22.179832458496094,152082000
2016-06-14,22.20718002319336,127727600
2016-06-15,22.13425636291504,117780800
2016-06-16,22.22768783569336,125307200
2016-06-17,21.72183609008789,244032800
2016-06-20,21.6694278717041,137647600
2016-06-21,21.853992462158203,142185600
2016-06-22,21.77195930480957,116876400
2016-06-23,21.897287368774414,128960800
2016-06-24,21.282068252563477,301245600
2016-06-27,20.97218132019043,181958400
2016-06-28,21.32535171508789,161779600
2016-06-29,21.509925842285156,146124000
2016-06-30,21.783353805541992,143345600
2016-07-01,21.84943199157715,104106000
2016-07-05,21.64436149597168,110820800
2016-07-06,21.767404556274414,123796400
2016-07-07,21.86082649230957,100558400
2016-07-08,22.029447555541992,115648400
2016-07-11,22.097803115844727,95179600
2016-07-12,22.198060989379883,96670000
2016-07-13,22.072738647460938,103568800
2016-07-14,22.51022720336914,155676000
2016-07-15,22.507951736450195,120548000
2016-07-18,22.74720573425293,145975600
2016-07-19,22.756319046020508,95119600
2016-07-20,22.776824951171875,105104000
2016-07-21,22.65606117248535,130808000
2016-07-22,22.480606079101562,113254800
2016-07-25,22.179832458496094,161531600
2016-07-26,22.02716636657715,224959200
2016-07-27,23.4581241607666,369379200
2016-07-28,23.774845123291016,159479200
2016-07-29,23.745220184326172,110934800
2016-08-01,24.164491653442383,152671600
2016-08-02,23.80674934387207,135266400
2016-08-03,24.105247497558594,120810400
2016-08-04,24.254154205322266,109634800
2016-08-05,24.622995376586914,162213600
2016-08-08,24.826887130737305,112148800
2016-08-09,24.927690505981445,105260800
2016-08-10,24.74212646484375,96034000
2016-08-11,24.726085662841797,109938000
2016-08-12,24.783353805541992,74641600
2016-08-15,25.08118438720703,103472800
2016-08-16,25.05827522277832,135177600
2016-08-17,25.021617889404297,101424000
2016-08-18,24.989545822143555,87938800
2016-08-19,25.053686141967773,101472400
2016-08-22,24.85896110534668,103280800
2016-08-23,24.93684959411621,85030800
2016-08-24,24.74899673461914,94700400
2016-08-25,24.643613815307617,100344800
2016-08-26,24.49928855895996,111065200
2016-08-29,24.4717960357666,99881200
2016-08-30,24.283933639526367,99455600
2016-08-31,24.306848526000977,118649600
2016-09-01,24.4511775970459,106806000
2016-09-02,24.68027114868164,107210000
2016-09-06,24.673398971557617,107521600
2016-09-07,24.824594497680664,169457200
2016-09-08,24.173967361450195,212008000
2016-09-09,23.626436233520508,186228000
2016-09-12,24.15564727783203,181171200
2016-09-13,24.730667114257812,248704800
2016-09-14,25.605804443359375,443554800
2016-09-15,26.476362228393555,359934400
2016-09-16,26.327457427978516,319547600
2016-09-19,26.020469665527344,188092000
2016-09-20,26.018177032470703,138057200
2016-09-21,26.013595581054688,144012800
2016-09-22,26.258724212646484,124296000
2016-09-23,25.821155548095703,209924800
2016-09-26,25.86009979248047,119477600
2016-09-27,25.90821075439453,98429600
2016-09-28,26.105226516723633,118564400
2016-09-29,25.69973373413086,143548000
2016-09-30,25.899049758911133,145516400
2016-10-03,25.777629852294922,86807200
2016-10-04,25.887596130371094,118947200
2016-10-05,25.899049758911133,85812400
2016-10-06,26.09148406982422,115117200
2016-10-07,26.13043785095215,97433600
2016-10-10,26.586328506469727,144944000
2016-10-11,26.643604278564453,256164000
2016-10-12,26.88185691833496,150347200
2016-10-13,26.79938316345215,140769600
2016-10-14,26.948293685913086,142608800
2016-10-17,26.92996597290039,94499600
2016-10-18,26.91164207458496,98214000
2016-10-19,26.83146095275879,80138400
2016-10-20,26.817712783813477,96503200
2016-10-21,26.712326049804688,92770800
2016-10-24,26.952878952026367,94154800
2016-10-25,27.090335845947266,192516000
2016-10-26,26.48094367980957,264536800
2016-10-27,26.226659774780273,138248000
2016-10-28,26.052541732788086,151446800
2016-10-31,26.01129722595215,105677600
2016-11-01,25.541658401489258,175303200
2016-11-02,25.5645694732666,113326800
2016-11-03,25.290550231933594,107730400
2016-11-04,25.062580108642578,123348000
2016-11-07,25.42410659790039,130240000
2016-11-08,25.573780059814453,97016800
2016-11-09,25.53233528137207,236705600
2016-11-10,24.820798873901367,228538000
2016-11-11,24.968172073364258,136575600
2016-11-14,24.34183120727539,204702000
2016-11-15,24.66421127319336,129058000
2016-11-16,25.327392578125,235362000
2016-11-17,25.31818199157715,110528000
2016-11-18,25.343505859375,113715600
2016-11-21,25.728059768676758,117058400
2016-11-22,25.744182586669922,103862000
2016-11-23,25.612926483154297,109705600
2016-11-25,25.74188232421875,45903600
2016-11-28,25.69122314453125,108776000
2016-11-29,25.665891647338867,114115200
2016-11-30,25.44943618774414,144649200
2016-12-01,25.212257385253906,148347600
2016-12-02,25.306676864624023,106112000
2016-12-05,25.124757766723633,137298000
2016-12-06,25.31818199157715,104782000
2016-12-07,25.566871643066406,119994800
2016-12-08,25.8178653717041,108273200
2016-12-09,26.2392578125,137610400
2016-12-12,26.089584350585938,105497600
2016-12-13,26.524797439575195,174935200
2016-12-14,26.524797439575195,136127200
2016-12-15,26.669864654541016,186098000
2016-12-16,26.704404830932617,177404400
2016-12-19,26.85868263244629,111117600
2016-12-20,26.930072784423828,85700000
2016-12-21,26.955402374267578,95132800
2016-12-22,26.778091430664062,104343600
2016-12-23,26.831056594848633,56998000
2016-12-27,27.001453399658203,73187600
2016-12-28,26.886316299438477,83623600
2016-12-29,26.879411697387695,60158000
2016-12-30,26.669864654541016,122345200
2017-01-03,26.745859146118164,115127600
2017-01-04,26.715923309326172,84472400
2017-01-05,26.85177993774414,88774400
2017-01-06,27.151134490966797,127007600
2017-01-09,27.399818420410156,134247600
2017-01-10,27.42745590209961,97848400
2017-01-11,27.574827194213867,110354400
2017-01-12,27.459692001342773,108344800
2017-01-13,27.411338806152344,104447600
2017-01-17,27.632400512695312,137759200
2017-01-18,27.630088806152344,94852000
2017-01-19,27.581729888916016,102389200
2017-01-20,27.632400512695312,130391600
2017-01-23,27.650815963745117,88200800
2017-01-24,27.62548828125,92844000
2017-01-25,28.0653018951416,129510400
2017-01-26,28.079120635986328,105350400
2017-01-27,28.0814266204834,82251600
2017-01-30,28.007736206054688,121510000
2017-01-31,27.943254470825195,196804000
2017-02-01,29.647253036499023,447940000
2017-02-02,29.596599578857422,134841600
2017-02-03,29.723243713378906,98029200
2017-02-06,30.001867294311523,107383600
2017-02-07,30.287405014038086,152735200
2017-02-08,30.404844284057617,92016400
2017-02-09,30.62455177307129,113399600
2017-02-10,30.55516815185547,80262000
2017-02-13,30.825756072998047,92141600
2017-02-14,31.225847244262695,132904800
2017-02-15,31.33916664123535,142492400
2017-02-16,31.302169799804688,90338400
2017-02-17,31.387737274169922,88792800
2017-02-21,31.614383697509766,98028800
2017-02-22,31.709199905395508,83347600
2017-02-23,31.57506561279297,83152800
2017-02-24,31.605125427246094,87106400
2017-02-27,31.667573928833008,81029600
2017-02-28,31.681442260742188,93931600
2017-03-01,32.32899475097656,145658400
2017-03-02,32.13704299926758,104844000
2017-03-03,32.3266716003418,84432400
2017-03-06,32.22492599487305,87000000
2017-03-07,32.266563415527344,69785200
2017-03-08,32.14630126953125,74828800
2017-03-09,32.072288513183594,88623600
2017-03-10,32.17869567871094,78451200
2017-03-13,32.19255065917969,69686800
2017-03-14,32.14399337768555,61236400
2017-03-15,32.48395919799805,102767200
2017-03-16,32.53714370727539,76928000
2017-03-17,32.37525939941406,175540000
2017-03-20,32.71521759033203,86168000
2017-03-21,32.3405647277832,158119600
2017-03-22,32.705970764160156,103440800
2017-03-23,32.59032440185547,81385200
2017-03-24,32.525569915771484,89582400
2017-03-27,32.581077575683594,94300400
2017-03-28,33.25637435913086,133499200
2017-03-29,33.33038330078125,116760000
2017-03-30,33.286441802978516,84829200
2017-03-31,33.2240104675293,78646800
2017-04-03,33.23325729370117,79942800
2017-04-04,33.480712890625,79565600
2017-04-05,33.3072624206543,110871600
2017-04-06,33.2240104675293,84596000
2017-04-07,33.15000915527344,66688800
2017-04-10,33.11068344116211,75733600
2017-04-11,32.75453186035156,121517600
2017-04-12,32.793853759765625,81400000
2017-04-13,32.62040710449219,71291600
2017-04-17,32.800785064697266,66328400
2017-04-18,32.65507888793945,58790000
2017-04-19,32.53482437133789,69313600
2017-04-20,32.941856384277344,93278400
2017-04-21,32.90256118774414,69283600
2017-04-24,33.219383239746094,68537200
2017-04-25,33.42520523071289,75486000
2017-04-26,33.2286262512207,80164800
2017-04-27,33.25407409667969,56985200
2017-04-28,33.2216911315918,83441600
2017-05-01,33.899314880371094,134411600
2017-05-02,34.11438751220703,181408800
2017-05-03,34.01031494140625,182788000
2017-05-04,33.887752532958984,93487600
2017-05-05,34.449729919433594,109310800
2017-05-08,35.38636016845703,195009600
2017-05-09,35.613006591796875,156521600
2017-05-10,35.444175720214844,103222800
2017-05-11,35.75072479248047,109020400
2017-05-12,36.2499885559082,130108000
2017-05-15,36.1570930480957,104038800
2017-05-16,36.10369873046875,80194000
2017-05-17,34.89148712158203,203070800
2017-05-18,35.42326354980469,134272800
2017-05-19,35.544044494628906,107843200
2017-05-22,35.76000213623047,91865600
2017-05-23,35.71588134765625,79675600
2017-05-24,35.60905456542969,76712000
2017-05-25,35.732147216796875,76942400
2017-05-26,35.671756744384766,87710400
2017-05-30,35.68570327758789,80507600
2017-05-31,35.47437286376953,97804800
2017-06-01,35.571903228759766,65616400
2017-06-02,36.09904861450195,111082800
2017-06-05,35.746070861816406,101326800
2017-06-06,35.86682891845703,106499600
2017-06-07,36.080474853515625,84278400
2017-06-08,35.992225646972656,85003200
2017-06-09,34.5965690612793,259530800
2017-06-12,33.76984786987305,289229200
2017-06-13,34.04155731201172,136661600
2017-06-14,33.70947265625,126124800
2017-06-15,33.50743865966797,128661600
2017-06-16,33.03837203979492,201444400
2017-06-19,33.98350143432617,130165600
2017-06-20,33.67464065551758,99600400
2017-06-21,33.87435531616211,85063200
2017-06-22,33.81863021850586,76425200
2017-06-23,33.96956253051758,141757600
2017-06-26,33.862754821777344,102769600
2017-06-27,33.37738800048828,99047600
2017-06-28,33.865074157714844,88329600
2017-06-29,33.36577224731445,125997600
2017-06-30,33.444740295410156,92096400
2017-07-03,33.32399368286133,57111200
2017-07-05,33.460994720458984,86278400
2017-07-06,33.145172119140625,96515200
2017-07-07,33.48189926147461,76806800
2017-07-10,33.686256408691406,84362400
2017-07-11,33.79540252685547,79127200
2017-07-12,33.84416580200195,99538000
2017-07-13,34.315574645996094,100797600
2017-07-14,34.610504150390625,80528400
2017-07-17,34.73126220703125,95174000
2017-07-18,34.85201644897461,71475200
2017-07-19,35.070308685302734,83692000
2017-07-20,34.91238784790039,68974800
2017-07-21,34.89613342285156,105010400
2017-07-24,35.31877899169922,85972800
2017-07-25,35.469722747802734,75415600
2017-07-26,35.63692092895508,63124000
2017-07-27,34.9634895324707,129905200
2017-07-28,34.717315673828125,68854800
2017-07-31,34.538509368896484,79383600
2017-08-01,34.84505844116211,141474400
2017-08-02,36.49150085449219,279747200
2017-08-03,36.12691879272461,108389200
2017-08-04,36.317344665527344,82239600
2017-08-07,36.879310607910156,87481200
2017-08-08,37.174251556396484,144823600
2017-08-09,37.401824951171875,104526000
2017-08-10,36.21051025390625,163217200
2017-08-11,36.714080810546875,105028400
2017-08-14,37.26659393310547,88490800
2017-08-15,37.674591064453125,117862000
2017-08-16,37.523048400878906,110686400
2017-08-17,36.80264663696289,111762400
2017-08-18,36.7187385559082,109712400
2017-08-21,36.6511344909668,105474000
2017-08-22,37.250282287597656,86418400
2017-08-23,37.29689407348633,77596400
2017-08-24,37.13138961791992,79275600
2017-08-25,37.26893997192383,101920400
2017-08-28,37.644283294677734,103864000
2017-08-29,37.97999572753906,118067600
2017-08-30,38.082584381103516,109078400
2017-08-31,38.23411178588867,107140400
2017-09-01,38.24576187133789,66364400
2017-09-05,37.7864990234375,117874000
2017-09-06,37.74685287475586,86606800
2017-09-07,37.59531784057617,87714000
2017-09-08,36.9821891784668,114446000
2017-09-11,37.651268005371094,126323200
2017-09-12,37.5020751953125,286856000
2017-09-13,37.21997833251953,179629600
2017-09-14,36.90058517456055,95042800
2017-09-15,37.27359390258789,196458400
2017-09-18,36.99150466918945,113077600
2017-09-19,37.005489349365234,83242400
2017-09-20,36.38535690307617,211805600
2017-09-21,35.76055145263672,150046800
2017-09-22,35.410850524902344,186581600
2017-09-25,35.098445892333984,177549200
2017-09-26,35.702266693115234,146640000
2017-09-27,35.95637893676758,102016800
2017-09-28,35.73491287231445,88022000
2017-09-29,35.93072509765625,105199200
2017-10-02,35.85846710205078,74795200
2017-10-03,36.01466369628906,64921200
2017-10-04,35.78152847290039,80655200
2017-10-05,36.226829528808594,85135200
2017-10-06,36.20582962036133,69630400
2017-10-09,36.33174133300781,65051600
2017-10-10,36.34571838378906,62468000
2017-10-11,36.49725341796875,67622400
2017-10-12,36.3690299987793,64500400
2017-10-13,36.59983825683594,65576800
2017-10-16,37.27359390258789,96486000
2017-10-17,37.411155700683594,75989200
2017-10-18,37.24561309814453,65496800
2017-10-19,36.3643798828125,170336800
2017-10-20,36.42731857299805,95896400
2017-10-23,36.408660888671875,87937200
2017-10-24,36.62548065185547,71028800
2017-10-25,36.46463394165039,84828400
2017-10-26,36.69774627685547,68002000
2017-10-27,38.01264190673828,177816800
2017-10-30,38.868247985839844,178803200
2017-10-31,39.40910720825195,144187200
2017-11-01,38.90787887573242,134551200
2017-11-02,39.192291259765625,165573600
2017-11-03,40.21575164794922,237594400
2017-11-06,40.623741149902344,140105200
2017-11-07,40.754302978515625,97446000
2017-11-08,41.08768844604492,97638000
2017-11-09,41.00374984741211,117930400
2017-11-10,40.86804962158203,100582000
2017-11-13,40.70427703857422,67928400
2017-11-14,40.08892059326172,99130000
2017-11-15,39.560142517089844,116632400
2017-11-16,40.032772064208984,94550000
2017-11-17,39.81050109863281,87598000
2017-11-20,39.77070617675781,65049600
2017-11-21,40.51006317138672,100525200
2017-11-22,40.9359016418457,102355600
2017-11-24,40.93824005126953,56106800
2017-11-27,40.73234939575195,82867200
2017-11-28,40.49369430541992,105715200
2017-11-29,39.653724670410156,166665600
2017-11-30,40.208251953125,166108800
